scene,camera,profile,delta_psnr_vs_standard,delta_ssim_vs_standard,delta_lpips_vs_standard,guard_risky_gaussians,guard_repaired_gaussians,guard_dropped_gaussians,guard_quantized_non_psd_before,guard_final_non_psd,guard_raw_kvp,guard_final_kvp
lego,58,wide_control,0.0045280456542968,-6.67572021484375e-06,-0.0001290254294872,0,0,0,0,0,102560,102560
lego,58,eigen_floor,-0.0167274475097656,-0.0001130700111389,-8.296966552734375e-05,0,0,0,0,0,102560,102559
lego,58,integer_pd,-0.0167274475097656,-0.0001130700111389,-8.296966552734375e-05,0,0,0,0,0,102560,102559
lego,58,opacity_prune,-0.0167274475097656,-0.0001130700111389,-8.296966552734375e-05,0,0,0,0,0,102560,102559
lego,58,no_guard,-0.0167274475097656,-0.0001130700111389,-8.296966552734375e-05,0,0,0,0,0,102560,102560
lego,59,wide_control,0.0032997131347656,-7.450580596923828e-06,-7.997080683708191e-05,0,0,0,0,0,102699,102699
lego,59,eigen_floor,-0.0163841247558593,-0.0001322031021118,-2.965331077575684e-06,0,0,0,0,0,102699,102706
lego,59,integer_pd,-0.0163841247558593,-0.0001322031021118,-2.965331077575684e-06,0,0,0,0,0,102699,102706
lego,59,opacity_prune,-0.0163841247558593,-0.0001322031021118,-2.965331077575684e-06,0,0,0,0,0,102699,102706
lego,59,no_guard,-0.0163841247558593,-0.0001322031021118,-2.965331077575684e-06,0,0,0,0,0,102699,102699
lego,60,wide_control,0.0028572082519531,-2.4199485778808597e-05,-1.944601535797119e-05,0,0,0,0,0,103276,103276
lego,60,eigen_floor,-0.0120849609375,-0.0001195669174194,-0.0001068525016307,0,0,0,0,0,103276,103279
lego,60,integer_pd,-0.0120849609375,-0.0001195669174194,-0.0001068525016307,0,0,0,0,0,103276,103279
lego,60,opacity_prune,-0.0120849609375,-0.0001195669174194,-0.0001068525016307,0,0,0,0,0,103276,103279
lego,60,no_guard,-0.0120849609375,-0.0001195669174194,-0.0001068525016307,0,0,0,0,0,103276,103276
lego,61,wide_control,0.0044975280761718,-1.4126300811767578e-05,-0.0001103393733501,0,0,0,0,0,102987,102987
lego,61,eigen_floor,-0.0059852600097656,-8.344650268554688e-05,-5.226954817771912e-05,0,0,0,0,0,102987,102990
lego,61,integer_pd,-0.0059852600097656,-8.344650268554688e-05,-5.226954817771912e-05,0,0,0,0,0,102987,102990
lego,61,opacity_prune,-0.0059852600097656,-8.344650268554688e-05,-5.226954817771912e-05,0,0,0,0,0,102987,102990
lego,61,no_guard,-0.0059852600097656,-8.344650268554688e-05,-5.226954817771912e-05,0,0,0,0,0,102987,102987
lego,62,wide_control,0.010040283203125,3.457069396972656e-06,-0.0001190267503261,0,0,0,0,0,103678,103678
lego,62,eigen_floor,-0.008148193359375,-9.495019912719728e-05,-0.0001265481114387,0,0,0,0,0,103678,103680
lego,62,integer_pd,-0.008148193359375,-9.495019912719728e-05,-0.0001265481114387,0,0,0,0,0,103678,103680
lego,62,opacity_prune,-0.008148193359375,-9.495019912719728e-05,-0.0001265481114387,0,0,0,0,0,103678,103680
lego,62,no_guard,-0.008148193359375,-9.495019912719728e-05,-0.0001265481114387,0,0,0,0,0,103678,103678
lego,63,wide_control,0.0079231262207031,2.86102294921875e-06,-0.0001340620219707,0,0,0,0,0,103773,103773
lego,63,eigen_floor,-0.0143165588378906,-0.0001148581504821,9.220093488693236e-06,0,0,0,0,0,103773,103771
lego,63,integer_pd,-0.0143165588378906,-0.0001148581504821,9.220093488693236e-06,0,0,0,0,0,103773,103771
lego,63,opacity_prune,-0.0143165588378906,-0.0001148581504821,9.220093488693236e-06,0,0,0,0,0,103773,103771
lego,63,no_guard,-0.0143165588378906,-0.0001148581504821,9.220093488693236e-06,0,0,0,0,0,103773,103773
lego,64,wide_control,0.0082511901855468,5.960464477539064e-08,-0.0001457557082176,0,0,0,0,0,104011,104011
lego,64,eigen_floor,-0.009490966796875,-8.64863395690918e-05,-5.584582686424256e-05,0,0,0,0,0,104011,104015
lego,64,integer_pd,-0.009490966796875,-8.64863395690918e-05,-5.584582686424256e-05,0,0,0,0,0,104011,104015
lego,64,opacity_prune,-0.009490966796875,-8.64863395690918e-05,-5.584582686424256e-05,0,0,0,0,0,104011,104015
lego,64,no_guard,-0.009490966796875,-8.64863395690918e-05,-5.584582686424256e-05,0,0,0,0,0,104011,104011
lego,65,wide_control,0.0077629089355468,-5.364418029785156e-07,-9.489059448242188e-05,0,0,0,0,0,103872,103872
lego,65,eigen_floor,-0.0146713256835937,-9.21487808227539e-05,-0.0001013316214084,0,0,0,0,0,103872,103873
lego,65,integer_pd,-0.0146713256835937,-9.21487808227539e-05,-0.0001013316214084,0,0,0,0,0,103872,103873
lego,65,opacity_prune,-0.0146713256835937,-9.21487808227539e-05,-0.0001013316214084,0,0,0,0,0,103872,103873
lego,65,no_guard,-0.0146713256835937,-9.21487808227539e-05,-0.0001013316214084,0,0,0,0,0,103872,103872
lego,66,wide_control,0.00958251953125,1.1265277862548828e-05,-0.0001351274549961,0,0,0,0,0,103586,103586
lego,66,eigen_floor,-0.0106353759765625,-8.606910705566406e-05,-8.490309119224548e-05,0,0,0,0,0,103586,103592
lego,66,integer_pd,-0.0106353759765625,-8.606910705566406e-05,-8.490309119224548e-05,0,0,0,0,0,103586,103592
lego,66,opacity_prune,-0.0106353759765625,-8.606910705566406e-05,-8.490309119224548e-05,0,0,0,0,0,103586,103592
lego,66,no_guard,-0.0106353759765625,-8.606910705566406e-05,-8.490309119224548e-05,0,0,0,0,0,103586,103586
lego,67,wide_control,0.0120162963867187,1.901388168334961e-05,-0.0001363232731819,0,0,0,0,0,103020,103020
lego,67,eigen_floor,-0.0081825256347656,-0.000105857849121,-9.534507989883424e-05,0,0,0,0,0,103020,103027
lego,67,integer_pd,-0.0081825256347656,-0.000105857849121,-9.534507989883424e-05,0,0,0,0,0,103020,103027
lego,67,opacity_prune,-0.0081825256347656,-0.000105857849121,-9.534507989883424e-05,0,0,0,0,0,103020,103027
lego,67,no_guard,-0.0081825256347656,-0.000105857849121,-9.534507989883424e-05,0,0,0,0,0,103020,103020
lego,68,wide_control,0.0108718872070312,8.046627044677734e-06,-0.0001195967197418,0,0,0,0,0,101981,101981
lego,68,eigen_floor,-0.0040779113769531,-8.058547973632812e-05,-0.0001475811004638,0,0,0,0,0,101981,101987
lego,68,integer_pd,-0.0040779113769531,-8.058547973632812e-05,-0.0001475811004638,0,0,0,0,0,101981,101987
lego,68,opacity_prune,-0.0040779113769531,-8.058547973632812e-05,-0.0001475811004638,0,0,0,0,0,101981,101987
lego,68,no_guard,-0.0040779113769531,-8.058547973632812e-05,-0.0001475811004638,0,0,0,0,0,101981,101981
lego,69,wide_control,0.0157241821289062,2.753734588623047e-05,-0.0001573599874973,0,0,0,0,0,101768,101768
lego,69,eigen_floor,-0.0005645751953125,-6.788969039916992e-05,2.2899359464645382e-05,0,0,0,0,0,101768,101765
lego,69,integer_pd,-0.0005645751953125,-6.788969039916992e-05,2.2899359464645382e-05,0,0,0,0,0,101768,101765
lego,69,opacity_prune,-0.0005645751953125,-6.788969039916992e-05,2.2899359464645382e-05,0,0,0,0,0,101768,101765
lego,69,no_guard,-0.0005645751953125,-6.788969039916992e-05,2.2899359464645382e-05,0,0,0,0,0,101768,101768
lego,70,wide_control,0.0164833068847656,2.5153160095214844e-05,-0.0001474358141422,0,0,0,0,0,101426,101426
lego,70,eigen_floor,-0.0004463195800781,-6.526708602905273e-05,-5.504116415977478e-05,0,0,0,0,0,101426,101426
lego,70,integer_pd,-0.0004463195800781,-6.526708602905273e-05,-5.504116415977478e-05,0,0,0,0,0,101426,101426
lego,70,opacity_prune,-0.0004463195800781,-6.526708602905273e-05,-5.504116415977478e-05,0,0,0,0,0,101426,101426
lego,70,no_guard,-0.0004463195800781,-6.526708602905273e-05,-5.504116415977478e-05,0,0,0,0,0,101426,101426
lego,71,wide_control,0.0156288146972656,3.2961368560791016e-05,-0.0001518689095973,0,0,0,0,0,101112,101112
lego,71,eigen_floor,-0.0016250610351562,-7.88569450378418e-05,4.871562123298645e-05,0,0,0,0,0,101112,101109
lego,71,integer_pd,-0.0016250610351562,-7.88569450378418e-05,4.871562123298645e-05,0,0,0,0,0,101112,101109
lego,71,opacity_prune,-0.0016250610351562,-7.88569450378418e-05,4.871562123298645e-05,0,0,0,0,0,101112,101109
lego,71,no_guard,-0.0016250610351562,-7.88569450378418e-05,4.871562123298645e-05,0,0,0,0,0,101112,101112
lego,72,wide_control,0.0163726806640625,5.14984130859375e-05,-0.0002273507416248,0,0,0,0,0,100446,100446
lego,72,eigen_floor,0.0070400238037109,-4.5180320739746094e-05,-0.0001546628773212,0,0,0,0,0,100446,100446
lego,72,integer_pd,0.0070400238037109,-4.5180320739746094e-05,-0.0001546628773212,0,0,0,0,0,100446,100446
lego,72,opacity_prune,0.0070400238037109,-4.5180320739746094e-05,-0.0001546628773212,0,0,0,0,0,100446,100446
lego,72,no_guard,0.0070400238037109,-4.5180320739746094e-05,-0.0001546628773212,0,0,0,0,0,100446,100446
lego,73,wide_control,0.0136318206787109,4.07099723815918e-05,-0.0001575201749801,0,0,0,0,0,101321,101321
lego,73,eigen_floor,-0.0011615753173828,-6.318092346191406e-05,-8.837133646011353e-05,0,0,0,0,0,101321,101316
lego,73,integer_pd,-0.0011615753173828,-6.318092346191406e-05,-8.837133646011353e-05,0,0,0,0,0,101321,101316
lego,73,opacity_prune,-0.0011615753173828,-6.318092346191406e-05,-8.837133646011353e-05,0,0,0,0,0,101321,101316
lego,73,no_guard,-0.0011615753173828,-6.318092346191406e-05,-8.837133646011353e-05,0,0,0,0,0,101321,101321
lego,74,wide_control,0.0122928619384765,3.713369369506836e-05,-0.0001930855214595,0,0,0,0,0,99362,99362
lego,74,eigen_floor,0.0003089904785156,-4.00543212890625e-05,-8.685141801834106e-05,0,0,0,0,0,99362,99353
lego,74,integer_pd,0.0003089904785156,-4.00543212890625e-05,-8.685141801834106e-05,0,0,0,0,0,99362,99353
lego,74,opacity_prune,0.0003089904785156,-4.00543212890625e-05,-8.685141801834106e-05,0,0,0,0,0,99362,99353
lego,74,no_guard,0.0003089904785156,-4.00543212890625e-05,-8.685141801834106e-05,0,0,0,0,0,99362,99362
lego,75,wide_control,0.0095119476318359,2.3543834686279297e-05,-0.0001930482685565,0,0,0,0,0,98976,98976
lego,75,eigen_floor,0.0073776245117187,-4.637241363525391e-05,-0.0002792552113533,0,0,0,0,0,98976,98970
lego,75,integer_pd,0.0073776245117187,-4.637241363525391e-05,-0.0002792552113533,0,0,0,0,0,98976,98970
lego,75,opacity_prune,0.0073776245117187,-4.637241363525391e-05,-0.0002792552113533,0,0,0,0,0,98976,98970
lego,75,no_guard,0.0073776245117187,-4.637241363525391e-05,-0.0002792552113533,0,0,0,0,0,98976,98976
lego,76,wide_control,0.0111274719238281,3.141164779663086e-05,-0.000188872218132,0,0,0,0,0,99633,99633
lego,76,eigen_floor,-0.00335693359375,-8.028745651245117e-05,-7.965415716171265e-05,0,0,0,0,0,99633,99632
lego,76,integer_pd,-0.00335693359375,-8.028745651245117e-05,-7.965415716171265e-05,0,0,0,0,0,99633,99632
lego,76,opacity_prune,-0.00335693359375,-8.028745651245117e-05,-7.965415716171265e-05,0,0,0,0,0,99633,99632
lego,76,no_guard,-0.00335693359375,-8.028745651245117e-05,-7.965415716171265e-05,0,0,0,0,0,99633,99633
lego,77,wide_control,0.0115261077880859,3.427267074584961e-05,-0.0002023093402385,0,0,0,0,0,99546,99546
lego,77,eigen_floor,0.0025920867919921,-2.5212764739990234e-05,-7.745996117591858e-05,0,0,0,0,0,99546,99540
lego,77,integer_pd,0.0025920867919921,-2.5212764739990234e-05,-7.745996117591858e-05,0,0,0,0,0,99546,99540
lego,77,opacity_prune,0.0025920867919921,-2.5212764739990234e-05,-7.745996117591858e-05,0,0,0,0,0,99546,99540
lego,77,no_guard,0.0025920867919921,-2.5212764739990234e-05,-7.745996117591858e-05,0,0,0,0,0,99546,99546
lego,78,wide_control,0.0117950439453125,3.9458274841308594e-05,-0.000144600868225,0,0,0,0,0,98819,98819
lego,78,eigen_floor,-0.00396728515625,-7.724761962890625e-05,-4.673749208450317e-05,0,0,0,0,0,98819,98821
lego,78,integer_pd,-0.00396728515625,-7.724761962890625e-05,-4.673749208450317e-05,0,0,0,0,0,98819,98821
lego,78,opacity_prune,-0.00396728515625,-7.724761962890625e-05,-4.673749208450317e-05,0,0,0,0,0,98819,98821
lego,78,no_guard,-0.00396728515625,-7.724761962890625e-05,-4.673749208450317e-05,0,0,0,0,0,98819,98819
lego,79,wide_control,0.0115928649902343,3.141164779663086e-05,-0.0001722797751426,0,0,0,0,0,99683,99683
lego,79,eigen_floor,-0.0024318695068359,-8.565187454223633e-05,-9.547173976898192e-05,0,0,0,0,0,99683,99685
lego,79,integer_pd,-0.0024318695068359,-8.565187454223633e-05,-9.547173976898192e-05,0,0,0,0,0,99683,99685
lego,79,opacity_prune,-0.0024318695068359,-8.565187454223633e-05,-9.547173976898192e-05,0,0,0,0,0,99683,99685
lego,79,no_guard,-0.0024318695068359,-8.565187454223633e-05,-9.547173976898192e-05,0,0,0,0,0,99683,99683
lego,80,wide_control,0.0103569030761718,3.701448440551758e-05,-0.0001051574945449,0,0,0,0,0,100202,100202
lego,80,eigen_floor,-0.0038070678710937,-6.306171417236328e-05,-7.040053606033325e-05,0,0,0,0,0,100202,100205
lego,80,integer_pd,-0.0038070678710937,-6.306171417236328e-05,-7.040053606033325e-05,0,0,0,0,0,100202,100205
lego,80,opacity_prune,-0.0038070678710937,-6.306171417236328e-05,-7.040053606033325e-05,0,0,0,0,0,100202,100205
lego,80,no_guard,-0.0038070678710937,-6.306171417236328e-05,-7.040053606033325e-05,0,0,0,0,0,100202,100202
lego,81,wide_control,0.0057621002197265,3.814697265625e-06,-5.88148832321167e-05,0,0,0,0,0,100296,100296
lego,81,eigen_floor,-0.0007266998291015,-6.371736526489258e-05,-8.22991132736206e-05,0,0,0,0,0,100296,100294
lego,81,integer_pd,-0.0007266998291015,-6.371736526489258e-05,-8.22991132736206e-05,0,0,0,0,0,100296,100294
lego,81,opacity_prune,-0.0007266998291015,-6.371736526489258e-05,-8.22991132736206e-05,0,0,0,0,0,100296,100294
lego,81,no_guard,-0.0007266998291015,-6.371736526489258e-05,-8.22991132736206e-05,0,0,0,0,0,100296,100296
lego,82,wide_control,0.0073585510253906,3.248453140258789e-05,-6.520003080368042e-05,0,0,0,0,0,100147,100147
lego,82,eigen_floor,0.0030841827392578,-1.9431114196777344e-05,-4.2743980884552e-05,0,0,0,0,0,100147,100147
lego,82,integer_pd,0.0030841827392578,-1.9431114196777344e-05,-4.2743980884552e-05,0,0,0,0,0,100147,100147
lego,82,opacity_prune,0.0030841827392578,-1.9431114196777344e-05,-4.2743980884552e-05,0,0,0,0,0,100147,100147
lego,82,no_guard,0.0030841827392578,-1.9431114196777344e-05,-4.2743980884552e-05,0,0,0,0,0,100147,100147
lego,83,wide_control,0.0063972473144531,1.6748905181884766e-05,-0.0001070201396942,0,0,0,0,0,100626,100626
lego,83,eigen_floor,-0.00604248046875,-8.493661880493164e-05,3.7848949432373047e-06,0,0,0,0,0,100626,100628
lego,83,integer_pd,-0.00604248046875,-8.493661880493164e-05,3.7848949432373047e-06,0,0,0,0,0,100626,100628
lego,83,opacity_prune,-0.00604248046875,-8.493661880493164e-05,3.7848949432373047e-06,0,0,0,0,0,100626,100628
lego,83,no_guard,-0.00604248046875,-8.493661880493164e-05,3.7848949432373047e-06,0,0,0,0,0,100626,100626
lego,84,wide_control,0.0054683685302734,2.1457672119140625e-05,-8.155405521392822e-05,0,0,0,0,0,100336,100336
lego,84,eigen_floor,-0.009744644165039,-0.0001035928726196,1.96695327758789e-06,0,0,0,0,0,100336,100326
lego,84,integer_pd,-0.009744644165039,-0.0001035928726196,1.96695327758789e-06,0,0,0,0,0,100336,100326
lego,84,opacity_prune,-0.009744644165039,-0.0001035928726196,1.96695327758789e-06,0,0,0,0,0,100336,100326
lego,84,no_guard,-0.009744644165039,-0.0001035928726196,1.96695327758789e-06,0,0,0,0,0,100336,100336
lego,85,wide_control,0.0029335021972656,-8.940696716308594e-07,-3.425776958465576e-05,0,0,0,0,0,100868,100868
lego,85,eigen_floor,-0.0011711120605468,-6.252527236938477e-05,-7.133930921554565e-05,0,0,0,0,0,100868,100870
lego,85,integer_pd,-0.0011711120605468,-6.252527236938477e-05,-7.133930921554565e-05,0,0,0,0,0,100868,100870
lego,85,opacity_prune,-0.0011711120605468,-6.252527236938477e-05,-7.133930921554565e-05,0,0,0,0,0,100868,100870
lego,85,no_guard,-0.0011711120605468,-6.252527236938477e-05,-7.133930921554565e-05,0,0,0,0,0,100868,100868
lego,86,wide_control,0.0037117004394531,6.9141387939453125e-06,-9.829550981521606e-05,0,0,0,0,0,100812,100812
lego,86,eigen_floor,-0.0020484924316406,-6.663799285888672e-05,-9.682029485702516e-05,0,0,0,0,0,100812,100810
lego,86,integer_pd,-0.0020484924316406,-6.663799285888672e-05,-9.682029485702516e-05,0,0,0,0,0,100812,100810
lego,86,opacity_prune,-0.0020484924316406,-6.663799285888672e-05,-9.682029485702516e-05,0,0,0,0,0,100812,100810
lego,86,no_guard,-0.0020484924316406,-6.663799285888672e-05,-9.682029485702516e-05,0,0,0,0,0,100812,100812
lego,87,wide_control,0.0056381225585937,5.841255187988281e-06,-7.136911153793335e-05,0,0,0,0,0,101056,101056
lego,87,eigen_floor,-0.0035057067871093,-8.505582809448242e-05,1.6413629055023193e-05,0,0,0,0,0,101056,101054
lego,87,integer_pd,-0.0035057067871093,-8.505582809448242e-05,1.6413629055023193e-05,0,0,0,0,0,101056,101054
lego,87,opacity_prune,-0.0035057067871093,-8.505582809448242e-05,1.6413629055023193e-05,0,0,0,0,0,101056,101054
lego,87,no_guard,-0.0035057067871093,-8.505582809448242e-05,1.6413629055023193e-05,0,0,0,0,0,101056,101056
lego,88,wide_control,0.0052433013916015,1.806020736694336e-05,-0.0001256912946701,0,0,0,0,0,100706,100706
lego,88,eigen_floor,-0.0048885345458984,-3.546476364135742e-05,3.917515277862549e-05,0,0,0,0,0,100706,100707
lego,88,integer_pd,-0.0048885345458984,-3.546476364135742e-05,3.917515277862549e-05,0,0,0,0,0,100706,100707
lego,88,opacity_prune,-0.0048885345458984,-3.546476364135742e-05,3.917515277862549e-05,0,0,0,0,0,100706,100707
lego,88,no_guard,-0.0048885345458984,-3.546476364135742e-05,3.917515277862549e-05,0,0,0,0,0,100706,100706
lego,89,wide_control,0.0032577514648437,8.463859558105469e-06,-4.190951585769653e-05,0,0,0,0,0,99918,99918
lego,89,eigen_floor,-0.004861831665039,-6.16908073425293e-05,1.846253871917725e-05,0,0,0,0,0,99918,99921
lego,89,integer_pd,-0.004861831665039,-6.16908073425293e-05,1.846253871917725e-05,0,0,0,0,0,99918,99921
lego,89,opacity_prune,-0.004861831665039,-6.16908073425293e-05,1.846253871917725e-05,0,0,0,0,0,99918,99921
lego,89,no_guard,-0.004861831665039,-6.16908073425293e-05,1.846253871917725e-05,0,0,0,0,0,99918,99918
lego,90,wide_control,0.0033168792724609,1.239776611328125e-05,-5.46872615814209e-05,0,0,0,0,0,99276,99276
lego,90,eigen_floor,0.0011959075927734,-5.429983139038086e-05,2.060830593109131e-05,0,0,0,0,0,99276,99276
lego,90,integer_pd,0.0011959075927734,-5.429983139038086e-05,2.060830593109131e-05,0,0,0,0,0,99276,99276
lego,90,opacity_prune,0.0011959075927734,-5.429983139038086e-05,2.060830593109131e-05,0,0,0,0,0,99276,99276
lego,90,no_guard,0.0011959075927734,-5.429983139038086e-05,2.060830593109131e-05,0,0,0,0,0,99276,99276
lego,91,wide_control,0.0034694671630859,-8.344650268554688e-06,-7.263198494911194e-05,0,0,0,0,0,98573,98573
lego,91,eigen_floor,-0.0060291290283203,-6.443262100219727e-05,6.396323442459106e-05,0,0,0,0,0,98573,98573
lego,91,integer_pd,-0.0060291290283203,-6.443262100219727e-05,6.396323442459106e-05,0,0,0,0,0,98573,98573
lego,91,opacity_prune,-0.0060291290283203,-6.443262100219727e-05,6.396323442459106e-05,0,0,0,0,0,98573,98573
lego,91,no_guard,-0.0060291290283203,-6.443262100219727e-05,6.396323442459106e-05,0,0,0,0,0,98573,98573
lego,92,wide_control,0.0036239624023437,1.156330108642578e-05,-7.503107190132141e-05,0,0,0,0,0,97352,97352
lego,92,eigen_floor,-0.0032844543457031,-9.119510650634766e-05,-4.808977246284485e-05,0,0,0,0,0,97352,97360
lego,92,integer_pd,-0.0032844543457031,-9.119510650634766e-05,-4.808977246284485e-05,0,0,0,0,0,97352,97360
lego,92,opacity_prune,-0.0032844543457031,-9.119510650634766e-05,-4.808977246284485e-05,0,0,0,0,0,97352,97360
lego,92,no_guard,-0.0032844543457031,-9.119510650634766e-05,-4.808977246284485e-05,0,0,0,0,0,97352,97352
lego,93,wide_control,0.0027999877929687,8.940696716308594e-07,-0.0001037865877151,0,0,0,0,0,95997,95997
lego,93,eigen_floor,-0.00823974609375,-9.322166442871094e-05,0.0001235865056514,0,0,0,0,0,95997,95994
lego,93,integer_pd,-0.00823974609375,-9.322166442871094e-05,0.0001235865056514,0,0,0,0,0,95997,95994
lego,93,opacity_prune,-0.00823974609375,-9.322166442871094e-05,0.0001235865056514,0,0,0,0,0,95997,95994
lego,93,no_guard,-0.00823974609375,-9.322166442871094e-05,0.0001235865056514,0,0,0,0,0,95997,95997
lego,94,wide_control,0.0047149658203125,1.6689300537109375e-06,-8.317455649375916e-05,0,0,0,0,0,95298,95298
lego,94,eigen_floor,-0.0046749114990234,-5.59687614440918e-05,-7.4729323387146e-05,0,0,0,0,0,95298,95296
lego,94,integer_pd,-0.0046749114990234,-5.59687614440918e-05,-7.4729323387146e-05,0,0,0,0,0,95298,95296
lego,94,opacity_prune,-0.0046749114990234,-5.59687614440918e-05,-7.4729323387146e-05,0,0,0,0,0,95298,95296
lego,94,no_guard,-0.0046749114990234,-5.59687614440918e-05,-7.4729323387146e-05,0,0,0,0,0,95298,95298
lego,95,wide_control,0.0074424743652343,2.384185791015625e-07,-0.0001145936548709,0,0,0,0,0,94211,94211
lego,95,eigen_floor,-0.0070419311523437,-8.875131607055664e-05,6.407499313354492e-07,0,0,0,0,0,94211,94212
lego,95,integer_pd,-0.0070419311523437,-8.875131607055664e-05,6.407499313354492e-07,0,0,0,0,0,94211,94212
